# OpenSignals Text File Format. Version 1
# {"98:D3:71:FD:62:1F": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FD:62:1F", "device connection": "BTH98:D3:71:FD:62:1F", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-4-19", "time": "11:57:10.605", "channels": [4], "sensor": ["EEGBITREV"], "label": ["A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A4"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	536	
1	0	0	0	0	529	
2	0	0	0	0	527	
3	0	0	0	0	529	
4	0	0	0	0	534	
5	0	0	0	0	537	
6	0	0	0	0	537	
7	0	0	0	0	535	
8	0	0	0	0	534	
9	0	0	0	0	532	
10	0	0	0	0	532	
11	0	0	0	0	532	
12	0	0	0	0	535	
13	0	0	0	0	538	
14	0	0	0	0	536	
15	0	0	0	0	536	
0	0	0	0	0	536	
1	0	0	0	0	539	
2	0	0	0	0	543	
3	0	0	0	0	546	
4	0	0	0	0	546	
5	0	0	0	0	547	
6	0	0	0	0	551	
7	0	0	0	0	558	
8	0	0	0	0	569	
9	0	0	0	0	585	
10	0	0	0	0	598	
11	0	0	0	0	601	
12	0	0	0	0	600	
13	0	0	0	0	596	
14	0	0	0	0	590	
15	0	0	0	0	588	
0	0	0	0	0	583	
1	0	0	0	0	575	
2	0	0	0	0	573	
3	0	0	0	0	571	
4	0	0	0	0	568	
5	0	0	0	0	566	
6	0	0	0	0	564	
7	0	0	0	0	568	
8	0	0	0	0	574	
9	0	0	0	0	580	
10	0	0	0	0	585	
11	0	0	0	0	589	
12	0	0	0	0	596	
13	0	0	0	0	602	
14	0	0	0	0	604	
15	0	0	0	0	605	
0	0	0	0	0	609	
1	0	0	0	0	624	
2	0	0	0	0	639	
3	0	0	0	0	646	
4	0	0	0	0	645	
5	0	0	0	0	637	
6	0	0	0	0	620	
7	0	0	0	0	607	
8	0	0	0	0	605	
9	0	0	0	0	606	
10	0	0	0	0	604	
11	0	0	0	0	592	
12	0	0	0	0	583	
13	0	0	0	0	579	
14	0	0	0	0	579	
15	0	0	0	0	584	
0	0	0	0	0	591	
1	0	0	0	0	605	
2	0	0	0	0	614	
3	0	0	0	0	619	
4	0	0	0	0	621	
5	0	0	0	0	619	
6	0	0	0	0	614	
7	0	0	0	0	601	
8	0	0	0	0	589	
9	0	0	0	0	575	
10	0	0	0	0	564	
11	0	0	0	0	557	
12	0	0	0	0	552	
13	0	0	0	0	545	
14	0	0	0	0	538	
15	0	0	0	0	534	
0	0	0	0	0	533	
1	0	0	0	0	532	
2	0	0	0	0	534	
3	0	0	0	0	535	
4	0	0	0	0	542	
5	0	0	0	0	551	
6	0	0	0	0	564	
7	0	0	0	0	575	
8	0	0	0	0	584	
9	0	0	0	0	591	
10	0	0	0	0	599	
11	0	0	0	0	605	
12	0	0	0	0	611	
13	0	0	0	0	620	
14	0	0	0	0	627	
15	0	0	0	0	635	
0	0	0	0	0	643	
1	0	0	0	0	645	
2	0	0	0	0	636	
3	0	0	0	0	625	
4	0	0	0	0	615	
5	0	0	0	0	611	
6	0	0	0	0	609	
7	0	0	0	0	605	
8	0	0	0	0	597	
9	0	0	0	0	589	
10	0	0	0	0	587	
11	0	0	0	0	586	
12	0	0	0	0	582	
13	0	0	0	0	579	
14	0	0	0	0	579	
15	0	0	0	0	579	
0	0	0	0	0	582	
1	0	0	0	0	584	
2	0	0	0	0	590	
3	0	0	0	0	594	
4	0	0	0	0	597	
5	0	0	0	0	595	
6	0	0	0	0	592	
7	0	0	0	0	592	
8	0	0	0	0	592	
9	0	0	0	0	594	
10	0	0	0	0	596	
11	0	0	0	0	595	
12	0	0	0	0	587	
13	0	0	0	0	579	
14	0	0	0	0	575	
15	0	0	0	0	571	
0	0	0	0	0	569	
1	0	0	0	0	571	
2	0	0	0	0	577	
3	0	0	0	0	585	
4	0	0	0	0	590	
5	0	0	0	0	595	
6	0	0	0	0	599	
7	0	0	0	0	599	
8	0	0	0	0	599	
9	0	0	0	0	600	
10	0	0	0	0	599	
11	0	0	0	0	597	
12	0	0	0	0	597	
13	0	0	0	0	600	
14	0	0	0	0	598	
15	0	0	0	0	598	
0	0	0	0	0	600	
1	0	0	0	0	603	
2	0	0	0	0	600	
3	0	0	0	0	597	
4	0	0	0	0	594	
5	0	0	0	0	593	
6	0	0	0	0	591	
7	0	0	0	0	584	
8	0	0	0	0	576	
9	0	0	0	0	570	
10	0	0	0	0	565	
11	0	0	0	0	560	
12	0	0	0	0	551	
13	0	0	0	0	543	
14	0	0	0	0	536	
15	0	0	0	0	536	
0	0	0	0	0	537	
1	0	0	0	0	542	
2	0	0	0	0	549	
3	0	0	0	0	559	
4	0	0	0	0	568	
5	0	0	0	0	579	
6	0	0	0	0	589	
7	0	0	0	0	599	
8	0	0	0	0	603	
9	0	0	0	0	601	
10	0	0	0	0	595	
11	0	0	0	0	583	
12	0	0	0	0	568	
13	0	0	0	0	552	
14	0	0	0	0	536	
15	0	0	0	0	523	
0	0	0	0	0	515	
1	0	0	0	0	509	
2	0	0	0	0	499	
3	0	0	0	0	487	
4	0	0	0	0	476	
5	0	0	0	0	468	
6	0	0	0	0	466	
7	0	0	0	0	473	
8	0	0	0	0	481	
9	0	0	0	0	486	
10	0	0	0	0	488	
11	0	0	0	0	491	
12	0	0	0	0	499	
13	0	0	0	0	507	
14	0	0	0	0	513	
15	0	0	0	0	516	
0	0	0	0	0	517	
1	0	0	0	0	522	
2	0	0	0	0	530	
3	0	0	0	0	538	
4	0	0	0	0	540	
5	0	0	0	0	540	
6	0	0	0	0	540	
7	0	0	0	0	544	
8	0	0	0	0	547	
9	0	0	0	0	547	
10	0	0	0	0	543	
11	0	0	0	0	540	
12	0	0	0	0	533	
13	0	0	0	0	526	
14	0	0	0	0	520	
15	0	0	0	0	519	
0	0	0	0	0	520	
1	0	0	0	0	528	
2	0	0	0	0	536	
3	0	0	0	0	547	
4	0	0	0	0	556	
5	0	0	0	0	569	
6	0	0	0	0	586	
7	0	0	0	0	599	
8	0	0	0	0	606	
9	0	0	0	0	607	
10	0	0	0	0	604	
11	0	0	0	0	597	
12	0	0	0	0	587	
13	0	0	0	0	574	
14	0	0	0	0	564	
15	0	0	0	0	557	
0	0	0	0	0	551	
1	0	0	0	0	547	
2	0	0	0	0	546	
3	0	0	0	0	543	
4	0	0	0	0	537	
5	0	0	0	0	535	
6	0	0	0	0	542	
7	0	0	0	0	549	
8	0	0	0	0	554	
9	0	0	0	0	553	
10	0	0	0	0	551	
11	0	0	0	0	551	
12	0	0	0	0	558	
13	0	0	0	0	563	
14	0	0	0	0	564	
15	0	0	0	0	564	
0	0	0	0	0	560	
1	0	0	0	0	551	
2	0	0	0	0	541	
3	0	0	0	0	528	
4	0	0	0	0	517	
5	0	0	0	0	511	
6	0	0	0	0	509	
7	0	0	0	0	508	
8	0	0	0	0	504	
9	0	0	0	0	503	
10	0	0	0	0	501	
11	0	0	0	0	500	
12	0	0	0	0	500	
13	0	0	0	0	498	
14	0	0	0	0	491	
15	0	0	0	0	483	
0	0	0	0	0	473	
1	0	0	0	0	467	
2	0	0	0	0	462	
3	0	0	0	0	458	
4	0	0	0	0	460	
5	0	0	0	0	463	
6	0	0	0	0	470	
7	0	0	0	0	479	
8	0	0	0	0	489	
9	0	0	0	0	502	
10	0	0	0	0	512	
11	0	0	0	0	517	
12	0	0	0	0	520	
13	0	0	0	0	523	
14	0	0	0	0	527	
15	0	0	0	0	526	
0	0	0	0	0	521	
1	0	0	0	0	513	
2	0	0	0	0	503	
3	0	0	0	0	485	
4	0	0	0	0	473	
5	0	0	0	0	468	
6	0	0	0	0	470	
7	0	0	0	0	471	
8	0	0	0	0	468	
9	0	0	0	0	465	
10	0	0	0	0	464	
11	0	0	0	0	465	
12	0	0	0	0	469	
13	0	0	0	0	475	
14	0	0	0	0	477	
15	0	0	0	0	476	
0	0	0	0	0	476	
1	0	0	0	0	475	
2	0	0	0	0	471	
3	0	0	0	0	460	
4	0	0	0	0	450	
5	0	0	0	0	443	
6	0	0	0	0	439	
