# OpenSignals Text File Format. Version 1
# {"98:D3:71:FD:62:1F": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FD:62:1F", "device connection": "BTH98:D3:71:FD:62:1F", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-4-12", "time": "11:42:22.335", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	433	
1	0	0	0	0	434	
2	0	0	0	0	433	
3	0	0	0	0	433	
4	0	0	0	0	432	
5	0	0	0	0	432	
6	0	0	0	0	432	
7	0	0	0	0	433	
8	0	0	0	0	433	
9	0	0	0	0	433	
10	0	0	0	0	433	
11	0	0	0	0	433	
12	0	0	0	0	433	
13	0	0	0	0	432	
14	0	0	0	0	433	
15	0	0	0	0	433	
0	0	0	0	0	433	
1	0	0	0	0	434	
2	0	0	0	0	434	
3	0	0	0	0	433	
4	0	0	0	0	433	
5	0	0	0	0	433	
6	0	0	0	0	434	
7	0	0	0	0	433	
8	0	0	0	0	432	
9	0	0	0	0	433	
10	0	0	0	0	432	
11	0	0	0	0	432	
12	0	0	0	0	432	
13	0	0	0	0	432	
14	0	0	0	0	432	
15	0	0	0	0	431	
0	0	0	0	0	431	
1	0	0	0	0	431	
2	0	0	0	0	430	
3	0	0	0	0	429	
4	0	0	0	0	428	
5	0	0	0	0	426	
6	0	0	0	0	425	
7	0	0	0	0	424	
8	0	0	0	0	425	
9	0	0	0	0	426	
10	0	0	0	0	428	
11	0	0	0	0	429	
12	0	0	0	0	429	
13	0	0	0	0	427	
14	0	0	0	0	426	
15	0	0	0	0	425	
0	0	0	0	0	424	
1	0	0	0	0	424	
2	0	0	0	0	422	
3	0	0	0	0	420	
4	0	0	0	0	417	
5	0	0	0	0	415	
6	0	0	0	0	415	
7	0	0	0	0	416	
8	0	0	0	0	416	
9	0	0	0	0	417	
10	0	0	0	0	418	
11	0	0	0	0	416	
12	0	0	0	0	415	
13	0	0	0	0	413	
14	0	0	0	0	412	
15	0	0	0	0	409	
0	0	0	0	0	407	
1	0	0	0	0	406	
2	0	0	0	0	405	
3	0	0	0	0	403	
4	0	0	0	0	402	
5	0	0	0	0	401	
6	0	0	0	0	401	
7	0	0	0	0	399	
8	0	0	0	0	399	
9	0	0	0	0	398	
10	0	0	0	0	398	
11	0	0	0	0	398	
12	0	0	0	0	397	
13	0	0	0	0	397	
14	0	0	0	0	396	
15	0	0	0	0	396	
0	0	0	0	0	394	
1	0	0	0	0	393	
2	0	0	0	0	392	
3	0	0	0	0	392	
4	0	0	0	0	391	
5	0	0	0	0	390	
6	0	0	0	0	388	
7	0	0	0	0	388	
8	0	0	0	0	389	
9	0	0	0	0	391	
10	0	0	0	0	391	
11	0	0	0	0	393	
12	0	0	0	0	395	
13	0	0	0	0	396	
14	0	0	0	0	397	
15	0	0	0	0	398	
0	0	0	0	0	397	
1	0	0	0	0	397	
2	0	0	0	0	398	
3	0	0	0	0	399	
4	0	0	0	0	401	
5	0	0	0	0	400	
6	0	0	0	0	400	
7	0	0	0	0	400	
8	0	0	0	0	401	
9	0	0	0	0	403	
10	0	0	0	0	405	
11	0	0	0	0	406	
12	0	0	0	0	407	
13	0	0	0	0	408	
14	0	0	0	0	408	
15	0	0	0	0	409	
0	0	0	0	0	412	
1	0	0	0	0	415	
2	0	0	0	0	417	
3	0	0	0	0	419	
4	0	0	0	0	422	
5	0	0	0	0	424	
6	0	0	0	0	427	
7	0	0	0	0	430	
8	0	0	0	0	434	
9	0	0	0	0	436	
10	0	0	0	0	438	
11	0	0	0	0	440	
12	0	0	0	0	444	
13	0	0	0	0	447	
14	0	0	0	0	449	
15	0	0	0	0	453	
0	0	0	0	0	455	
1	0	0	0	0	458	
2	0	0	0	0	462	
3	0	0	0	0	465	
4	0	0	0	0	468	
5	0	0	0	0	471	
6	0	0	0	0	474	
7	0	0	0	0	478	
8	0	0	0	0	480	
9	0	0	0	0	484	
10	0	0	0	0	487	
11	0	0	0	0	491	
12	0	0	0	0	494	
13	0	0	0	0	498	
14	0	0	0	0	502	
15	0	0	0	0	505	
0	0	0	0	0	508	
1	0	0	0	0	511	
2	0	0	0	0	515	
3	0	0	0	0	519	
4	0	0	0	0	523	
5	0	0	0	0	525	
6	0	0	0	0	528	
7	0	0	0	0	532	
8	0	0	0	0	535	
9	0	0	0	0	538	
10	0	0	0	0	542	
11	0	0	0	0	546	
12	0	0	0	0	550	
13	0	0	0	0	551	
14	0	0	0	0	553	
15	0	0	0	0	556	
0	0	0	0	0	560	
1	0	0	0	0	563	
2	0	0	0	0	567	
3	0	0	0	0	570	
4	0	0	0	0	572	
5	0	0	0	0	574	
6	0	0	0	0	575	
7	0	0	0	0	575	
8	0	0	0	0	575	
9	0	0	0	0	575	
10	0	0	0	0	577	
11	0	0	0	0	579	
12	0	0	0	0	582	
13	0	0	0	0	583	
14	0	0	0	0	585	
15	0	0	0	0	588	
0	0	0	0	0	590	
1	0	0	0	0	591	
2	0	0	0	0	592	
3	0	0	0	0	591	
4	0	0	0	0	591	
5	0	0	0	0	591	
6	0	0	0	0	591	
7	0	0	0	0	591	
8	0	0	0	0	591	
9	0	0	0	0	592	
10	0	0	0	0	593	
11	0	0	0	0	595	
12	0	0	0	0	596	
13	0	0	0	0	595	
14	0	0	0	0	596	
15	0	0	0	0	598	
0	0	0	0	0	599	
1	0	0	0	0	598	
2	0	0	0	0	599	
3	0	0	0	0	600	
4	0	0	0	0	600	
5	0	0	0	0	598	
